timestamp,baroPressurePa,baroTemperatureK,baroAltitudeM,ax,ay,az,vx,vy,vz,batt
160955,103243.00537109375,298.1800006866455,-163.9613142891467,-1.3934253662109375,-0.3447650390625,10.070012182617187,-0.04769678235964202,-0.04063552724259461,-0.0038637060471828776,12.404580116271973
161012,103242.00439453125,298.2899993896484,-163.93684520500048,-1.3215993164062498,-0.229843359375,10.117896215820313,-0.03264165391774747,-0.040502298447874195,-0.028644717255323898,12.404580116271973
161069,103245.99609375,298.3799995422363,-164.32518836794506,-1.37906015625,-0.27293898925781246,9.95987890625,-0.007327718428123398,0.02637978613318477,0.03797090557510503,12.359142303466797
161126,103250.0,298.4499992370605,-164.70372441867084,-1.3120225097656248,-0.33039982910156246,9.935936889648437,-0.02997703016966329,-0.007993874365144442,0.027978560798154202,12.450018882751465
161183,103252.001953125,298.51000061035154,-164.90685992140612,-1.4125789794921875,-0.2442085693359375,10.050858569335936,-0.023049003847336293,0.03450689033334693,0.02371516030450599,12.359142303466797
161241,103255.0048828125,298.54999961853025,-165.18402025586306,-1.407790576171875,-0.28730419921875,10.065223779296874,-0.040102603741334536,0.018652374558967667,-0.005862174638468988,12.404580116271973
161298,103257.99560546875,298.5900005340576,-165.46020703948668,-1.4987702392578124,-0.40222587890625,9.9981861328125,-0.0314425718787231,-0.002398162257528468,0.04343338602718301,12.404580116271973
161355,103257.99560546875,298.61999931335447,-165.47683051724718,-1.2880804931640624,-0.277727392578125,9.9215716796875,0.0021316998567126174,0.002531393652992137,-0.05302603401699958,12.404580116271973
161412,103259.99755859375,298.65,-165.66354704825864,-1.3311761230468748,-0.26336218261718747,9.993397729492187,0.02105053655642181,-0.0005329249641781544,-0.05782235801190787,12.450018882751465
161469,103257.99560546875,298.67000045776365,-165.5045380750735,-1.3742717529296875,-0.32082302246093747,9.907206469726562,0.018519141603058047,0.0037304746517192082,-0.056356816302848056,12.404580116271973
161526,103260.99853515625,298.6900009155273,-165.7707922641537,-1.3455413330078123,-0.3064578125,10.031704956054687,-0.011857580152252994,-0.001199081128764234,-0.017186829729015956,12.404580116271973
161583,103258.99658203125,298.6999992370605,-165.60622212301828,-1.3455413330078123,-0.3112462158203125,10.046070166015625,0.019451761891452382,-0.01665390518745858,0.006661561970953703,12.404580116271973
161640,103257.99560546875,298.70999946594236,-165.5267030643993,-1.407790576171875,-0.354341845703125,9.988609326171874,-0.020917305681106793,0.00852679942685047,0.06821439541480376,12.49545669555664
161698,103259.99755859375,298.7199996948242,-165.70237643964276,-1.3407529296874998,-0.27293898925781246,10.09395419921875,0.01545482418873151,0.009725880945726191,0.011457886486010638,12.404580116271973
161755,103263.00048828125,298.72999992370603,-165.9631249774682,-1.4604630126953124,-0.17238251953125,9.9981861328125,0.006794793366417372,-0.05302603401699958,-0.014522204940634477,12.450018882751465
161812,103258.99658203125,298.74000015258787,-165.62839956030945,-1.2832920898437499,-0.28730419921875,9.993397729492187,0.0021316998567126174,0.037038283206116095,0.005329249576762962,12.450018882751465
161869,103258.99658203125,298.7500003814697,-165.6339439196322,-1.3359645263671873,-0.32082302246093747,9.974244116210937,-0.009725880945726191,0.07007963599159242,-0.05782235801190787,12.450018882751465
161926,103259.99755859375,298.7500003814697,-165.71901806081667,-1.455674609375,-0.3687070556640625,9.9981861328125,0.001465543659617247,-0.013589586732834743,-0.03450689033334693,12.404580116271973
161984,103261.99951171875,298.76000061035154,-165.89471724231507,-1.3359645263671873,-0.24899697265624998,9.983820922851562,-0.020117918348622078,0.004663093639741917,0.01985145451739744,12.404580116271973
162041,103260.99853515625,298.76000061035154,-165.80964158898442,-1.3072341064453123,-0.1484405029296875,10.05564697265625,0.02131699830705185,-0.020517610974567134,-0.030376722795608345,12.450018882751465
162098,103263.00048828125,298.7700008392334,-165.98534797798564,-1.3168109130859373,-0.33039982910156246,10.012551342773437,0.0034640123809405203,0.03290811566837751,-0.06554976958612498,12.450018882751465
162155,103261.99951171875,298.7700008392334,-165.90027014477627,-1.3359645263671873,-0.316034619140625,10.007762939453125,0.0034640123809405203,0.007993874365144442,0.009192955363871514,12.359142303466797
162212,103259.99755859375,298.7700008392334,-165.73011247493255,-1.350329736328125,-0.3447650390625,10.022128149414062,0.027312404340984506,-0.005062787305984274,-0.01572128593936155,12.404580116271973
162270,103265.00244140625,298.7799991607666,-166.16106202571203,-1.2785036865234374,-0.2346317626953125,10.05564697265625,-0.025713629676015076,-0.055557426889768745,-0.024248085886360668,12.404580116271973
162327,103261.99951171875,298.7799991607666,-165.9058219881297,-1.3646949462890625,-0.373495458984375,10.007762939453125,-0.007594180698902086,0.04143491665567393,-0.015987748730288884,12.450018882751465
162384,103263.00048828125,298.7899993896484,-165.99645841859336,-1.407790576171875,-0.22026655273437498,10.041281762695311,0.0033307809854768514,0.0034640123809405203,-0.08806585201279579,12.404580116271973
162441,103260.99853515625,298.7899993896484,-165.82629069473202,-1.446097802734375,-0.1771709228515625,9.931148486328125,-0.014788667731561815,-0.023981624135730628,-0.004130168578035891,12.404580116271973
162498,103263.00048828125,298.7899993896484,-165.99645841859336,-1.4508862060546874,-0.26336218261718747,9.955090502929687,-0.020251149223937098,-0.023315467678560933,0.0015987749250437537,12.450018882751465
162555,103263.00048828125,298.7899993896484,-165.99645841859336,-1.3263877197265623,-0.201112939453125,9.926360083007811,-0.03650535970485602,-0.013056661150980066,0.055024503388508665,12.404580116271973
162613,103261.99951171875,298.79999961853025,-165.91692779305217,-1.3215993164062498,-0.43574470214843747,10.09395419921875,-0.014788667731561815,0.01532159227311919,-0.031176110128093057,12.450018882751465
162670,103260.99853515625,298.7899993896484,-165.82629069473202,-1.4125789794921875,-0.354341845703125,10.05564697265625,0.013323123941907405,0.02371516030450599,-0.0074609493034384165,12.450018882751465
162727,103260.99853515625,298.79999961853025,-165.83184074950282,-1.3359645263671873,-0.28730419921875,10.065223779296874,-0.0015987749250437537,0.005062787305984274,0.014388974065319457,12.450018882751465
162784,103263.00048828125,298.79999961853025,-166.00201416872272,-1.3551181396484375,-0.36391865234375,9.907206469726562,-0.019052067184912723,-0.0074609493034384165,0.031042879252778037,12.404580116271973
162841,103261.99951171875,298.79999961853025,-165.91692779305217,-1.4030021728515625,-0.21068974609375,10.012551342773437,0.038637057871085526,-0.04130168369976431,-0.03130934100340808,12.404580116271973
162898,103264.00146484375,298.8099998474121,-166.09265847431,-1.4508862060546874,-0.201112939453125,9.993397729492187,-0.005329249576762962,-0.050228179393600386,-0.07167840649537265,12.450018882751465
162956,103257.99560546875,298.79999961853025,-165.57657561155136,-1.2976572998046874,-0.2346317626953125,9.859322436523437,0.001465543659617247,-0.01811944897711299,0.014255743190004439,12.450018882751465
163013,103260.99853515625,298.8099998474121,-165.8373908042736,-1.3311761230468748,-0.316034619140625,9.955090502929687,0.0037304746517192082,-0.03050995367092336,-0.01532159227311919,12.404580116271973
163070,103263.00048828125,298.8099998474121,-166.00756991885208,-1.254561669921875,-0.22026655273437498,9.945513696289062,-0.046497702401212246,0.04809647706618168,-0.040502298447874195,12.450018882751465
163127,103263.00048828125,298.8099998474121,-166.00756991885208,-1.3359645263671873,-0.1771709228515625,9.95987890625,-0.022649311221391237,0.02198315476422154,-0.015987748730288884,12.404580116271973
163184,103265.00244140625,298.8099998474121,-166.17774636190762,-1.388636962890625,-0.3016694091796875,10.007762939453125,-0.01811944897711299,0.062085758505556074,0.08140428744109884,12.404580116271973
163241,103264.00146484375,298.8099998474121,-166.09265847431,-1.2832920898437499,-0.2059013427734375,9.983820922851562,-0.054891270432599046,0.05009494643769076,0.05755589626127783,12.450018882751465
163299,103261.99951171875,298.8099998474121,-165.92248069551343,-1.3215993164062498,-0.27293898925781246,10.031704956054687,0.01971822364208242,-0.02558039880070006,0.03224195921120781,12.404580116271973
163356,103261.99951171875,298.8099998474121,-165.92248069551343,-1.3934253662109375,-0.33039982910156246,10.060435375976562,-0.026246555257869755,-0.022382847390166598,0.024914242343530364,12.450018882751465
163413,103263.00048828125,298.8099998474121,-166.00756991885208,-1.3120225097656248,-0.3112462158203125,9.964667309570311,-0.014388974065319457,0.0167871360627736,-0.030110261044978305,12.404580116271973
163470,103264.00146484375,298.8099998474121,-166.09265847431,-1.3455413330078123,-0.296881005859375,10.103531005859374,0.036372126748946396,0.061552835004296,0.009059724488556496,12.404580116271973
163527,103258.99658203125,298.8200000762939,-165.6727533774133,-1.4221557861328125,-0.296881005859375,9.964667309570311,-0.0034640123809405203,-0.007594180698902086,-0.027312404340984506,12.450018882751465
163584,103266.00341796875,298.8200000762939,-166.2683978746445,-1.4125789794921875,-0.1867477294921875,9.988609326171874,-0.028911179005953934,0.0074609493034384165,-0.04609800769467259,12.450018882751465
163641,103261.99951171875,298.8200000762939,-165.92803359797466,-1.2593500732421874,-0.32082302246093747,9.974244116210937,-0.022782542096706257,0.002664624788381481,-0.005062787305984274,12.359142303466797
163698,103265.00244140625,298.8200000762939,-166.18330780730616,-1.39821376953125,-0.316034619140625,10.026916552734374,0.02211638563953656,0.005862174638468988,0.01971822364208242,12.450018882751465
163756,103264.00146484375,298.8200000762939,-166.09821707208513,-1.3120225097656248,-0.28730419921875,9.993397729492187,-0.03317457949960215,0.03330781037491716,-0.008127105760608112,12.404580116271973
163813,103261.99951171875,298.8200000762939,-165.92803359797466,-1.3838485595703125,-0.354341845703125,9.950302099609374,0.010924961944453263,-0.05609035039102882,-0.018785605434282687,12.450018882751465
163870,103261.99951171875,298.8200000762939,-165.92803359797466,-1.3407529296874998,-0.36391865234375,9.873687646484374,-0.0901975460178361,0.00985911182104121,0.001199081128764234,12.450018882751465
163927,103261.99951171875,298.8200000762939,-165.92803359797466,-1.3551181396484375,-0.36391865234375,9.94072529296875,0.044765694780333196,-0.021450229182366866,-0.08580091672946746,12.404580116271973
163984,103266.00341796875,298.8200000762939,-166.2683978746445,-1.2785036865234374,-0.2537853759765625,9.964667309570311,0.01265696748473771,0.0083935680313868,0.0069280247618810405,12.404580116271973
164041,103265.00244140625,298.8200000762939,-166.18330780730616,-1.3742717529296875,-0.3447650390625,10.036493359375,0.01532159227311919,-0.012923430275665048,-0.03970290903479488,12.404580116271973
164099,103264.00146484375,298.8200000762939,-166.09821707208513,-1.3024457031249999,-0.33039982910156246,10.012551342773437,0.020917305681106793,-0.021716693013591505,-0.053825419268889695,12.450018882751465
164156,103266.00341796875,298.8200000762939,-166.2683978746445,-1.3742717529296875,-0.33039982910156246,9.955090502929687,-0.0005329249641781544,-0.002931087319234494,-0.005995406033932657,12.450018882751465
164213,103261.99951171875,298.8200000762939,-165.92803359797466,-1.4173673828125,-0.373495458984375,10.036493359375,-0.04276722957001332,0.020117918348622078,-0.03730474911793533,12.450018882751465
164270,103261.99951171875,298.8200000762939,-165.92803359797466,-1.24498486328125,-0.22026655273437498,10.060435375976562,0.04156814545039434,-0.0015987749250437537,-0.03050995367092336,12.450018882751465
164327,103263.00048828125,298.8200000762939,-166.01312566898144,-1.3168109130859373,-0.2825157958984375,10.007762939453125,-0.04116845490504389,0.009725880945726191,0.007860642969680774,12.404580116271973
164384,103265.00244140625,298.83000030517576,-166.1888692527047,-1.35990654296875,-0.26815058593749996,9.969455712890625,0.020251149223937098,0.005462480972226631,0.0342404285827169,12.404580116271973
164442,103259.99755859375,298.8200000762939,-165.7578474522008,-1.47482822265625,-0.3112462158203125,9.988609326171874,-0.004929555910520605,0.038503829076365105,-0.038237367325735065,12.404580116271973
164499,103261.99951171875,298.83000030517576,-165.93358650043592,-1.3551181396484375,-0.2920926025390625,10.01733974609375,-0.007727412094365755,0.004796324515056936,-0.03344104125023218,12.450018882751465
164556,103265.00244140625,298.83000030517576,-166.1888692527047,-1.3646949462890625,-0.39264907226562495,9.993397729492187,0.04116845490504389,-0.017586523395258315,-0.007993874365144442,12.359142303466797
164613,103259.99755859375,298.83000030517576,-165.76339465925878,-1.2880804931640624,-0.32561142578124996,9.950302099609374,-0.03650535970485602,0.01532159227311919,-0.046764164151842286,12.450018882751465
164670,103264.00146484375,298.83000030517576,-166.10377566986025,-1.3263877197265623,-0.3495534423828125,10.031704956054687,-0.030776417502148,0.0003996937312609384,-0.015588055064046528,12.450018882751465
164727,103261.99951171875,298.83000030517576,-165.93358650043592,-1.388636962890625,-0.37828386230468747,10.036493359375,-0.005995406033932657,-0.009192955363871514,-0.02504747321884538,12.450018882751465
164784,103263.00048828125,298.83000030517576,-166.0186814191108,-1.2928688964843749,-0.13407529296874998,10.0748005859375,0.019318528935542763,-0.05409188518070893,-0.03996937078542492,12.450018882751465
164841,103263.00048828125,298.83000030517576,-166.0186814191108,-1.4173673828125,-0.316034619140625,10.117896215820313,-0.024381316761675684,0.01811944897711299,-0.04210107311284362,12.404580116271973
164899,103263.00048828125,298.83000030517576,-166.0186814191108,-1.3838485595703125,-0.2346317626953125,10.01733974609375,0.014522204940634477,0.019052067184912723,-0.00706125563719606,12.450018882751465
164956,103260.99853515625,298.8400005340576,-165.85404096858596,-1.4604630126953124,-0.181959326171875,9.969455712890625,0.01532159227311919,0.004130168578035891,-0.03943644728416484,12.404580116271973
165013,103265.00244140625,298.83000030517576,-166.1888692527047,-1.3646949462890625,-0.2154781494140625,9.801861596679688,-0.028911179005953934,0.07354364291097211,0.013989280399077101,12.404580116271973
165070,103265.00244140625,298.83000030517576,-166.1888692527047,-1.3311761230468748,-0.19632453613281248,10.026916552734374,0.009459418154798853,0.05169372110266019,0.0027978559237708247,12.404580116271973
165127,103260.99853515625,298.83000030517576,-165.84849091381517,-1.4700398193359374,-0.2537853759765625,9.969455712890625,0.027179173465669487,0.020917305681106793,-0.0510275646454905,12.450018882751465
165184,103265.00244140625,298.83000030517576,-166.1888692527047,-1.3742717529296875,-0.2442085693359375,9.916783276367187,-0.009592649030113871,0.031575804834632716,-0.02651301700849979,12.404580116271973
165241,103263.00048828125,298.83000030517576,-166.0186814191108,-1.37906015625,-0.316034619140625,9.97903251953125,0.03570597445296591,0.005329249576762962,0.04090198899322465,12.404580116271973
165299,103264.00146484375,298.83000030517576,-166.10377566986025,-1.3311761230468748,-0.258573779296875,9.950302099609374,0.014921898606876833,-0.00852679942685047,0.016520674312143564,12.450018882751465
165356,103260.99853515625,298.83000030517576,-165.84849091381517,-1.35990654296875,-0.296881005859375,9.945513696289062,0.002664624788381481,0.009459418154798853,-0.07154517353946303,12.404580116271973
165413,103266.00341796875,298.8400005340576,-166.2795264606437,-1.3120225097656248,-0.22505495605468748,10.079588989257813,-0.01572128593936155,-0.005062787305984274,-0.03477335416457157,12.404580116271973
165470,103268.994140625,298.8400005340576,-166.53377201610488,-1.3646949462890625,-0.2825157958984375,10.0748005859375,0.0006661561970953703,0.010258805487283567,-0.040235836697244155,12.404580116271973
165527,103263.00048828125,298.8400005340576,-166.02423716924017,-1.4173673828125,-0.2920926025390625,9.883264453125,-0.011724349276937976,0.016520674312143564,-0.004796324515056936,12.450018882751465
165584,103264.00146484375,298.83000030517576,-166.10377566986025,-1.4173673828125,-0.32082302246093747,10.05564697265625,0.002264931122139124,0.00706125563719606,0.022649311221391237,12.450018882751465
165641,103259.99755859375,298.83000030517576,-165.76339465925878,-1.3311761230468748,-0.2537853759765625,9.97903251953125,0.013456354817222424,-0.007727412094365755,-0.010658499153525925,12.404580116271973
165698,103263.00048828125,298.8400005340576,-166.02423716924017,-1.4413093994140624,-0.2442085693359375,10.041281762695311,-0.03264165391774747,-0.018652374558967667,0.007727412094365755,12.450018882751465
165755,103261.99951171875,298.8400005340576,-165.93913940289715,-1.3838485595703125,-0.38307226562499996,10.1131078125,0.007594180698902086,0.0009326186629298021,-0.028511486380008878,12.450018882751465
165813,103264.00146484375,298.8400005340576,-166.1093342676354,-1.350329736328125,-0.33518823242187495,9.897629663085937,0.019052067184912723,0.023315467678560933,-0.0314425718787231,12.359142303466797
165870,103261.99951171875,298.8400005340576,-165.93913940289715,-1.4987702392578124,-0.2825157958984375,9.969455712890625,-0.04783001531555164,0.024248085886360668,0.007594180698902086,12.404580116271973
165927,103261.99951171875,298.8400005340576,-165.93913940289715,-1.3742717529296875,-0.27293898925781246,10.01733974609375,0.04836293881681172,0.002264931122139124,-0.03397396683208686,12.450018882751465
165984,103264.00146484375,298.8400005340576,-166.1093342676354,-1.3263877197265623,-0.22505495605468748,9.969455712890625,0.03290811566837751,0.03597243620359594,-0.028644717255323898,12.404580116271973
166041,103264.00146484375,298.8400005340576,-166.1093342676354,-1.37906015625,-0.21068974609375,9.935936889648437,-0.03237519216711743,0.039836141990704496,0.04982848468706073,12.450018882751465
166098,103261.99951171875,298.8400005340576,-165.93913940289715,-1.4221557861328125,-0.316034619140625,10.046070166015625,-0.036905054411395674,0.009592649030113871,-0.00852679942685047,12.450018882751465
166155,103261.99951171875,298.85000076293943,-165.9446923053584,-1.4221557861328125,-0.33518823242187495,9.964667309570311,-0.027445635216299523,-0.011324655610695619,0.038903523782904764,12.404580116271973
166213,103263.00048828125,298.8400005340576,-166.02423716924017,-1.3407529296874998,-0.24899697265624998,10.084377392578125,0.0038637060471828776,0.004263399713425235,0.04623124065058221,12.450018882751465
